weekDate,numEligible,time,stratifier,category,lockdown,numOutcome
01jan2017,4814510,0,ethnicity,0,0,1355
01jan2017,425917,0,ethnicity,1,0,109
01jan2017,4921693,0,gender,1,0,1147
01jan2017,9863903,0,overall,1,0,2483
01jan2017,343510,0,region,1,0,58
01jan2017,261552,0,ethnicity,2,0,168
01jan2017,4942210,0,gender,2,0,1336
01jan2017,1690063,0,region,2,0,470
01jan2017,147583,0,ethnicity,3,0,37
01jan2017,371809,0,region,3,0,100
01jan2017,94174,0,ethnicity,4,0,34
01jan2017,259468,0,region,4,0,55
01jan2017,4120167,0,ethnicity,5,0,780
01jan2017,1571832,0,region,5,0,325
01jan2017,464376,0,region,6,0,97
01jan2017,1185045,0,region,7,0,288
01jan2017,1242192,0,region,8,0,242
01jan2017,1842724,0,region,9,0,688
01jan2017,827239,0,region,10,0,149
01jan2017,47713,0,region,11,0,5
01jan2017,17932,0,region,12,0,7
01jan2017,1233387,0,age,20,0,54
01jan2017,1455550,0,age,30,0,354
01jan2017,1559933,0,age,40,0,499
01jan2017,1577507,0,age,50,0,523
01jan2017,1520720,0,age,60,0,476
01jan2017,1165390,0,age,70,0,328
01jan2017,833570,0,age,80,0,168
01jan2017,426769,0,age,90,0,70
01jan2017,91077,0,age,100,0,11
08jan2017,4819250,1,ethnicity,0,0,1621
08jan2017,426422,1,ethnicity,1,0,136
08jan2017,4926224,1,gender,1,0,1395
08jan2017,9872785,1,overall,1,0,2961
08jan2017,343497,1,region,1,0,75
08jan2017,261928,1,ethnicity,2,0,210
08jan2017,4946561,1,gender,2,0,1566
08jan2017,1690788,1,region,2,0,622
08jan2017,148011,1,ethnicity,3,0,36
08jan2017,372038,1,region,3,0,130
08jan2017,94319,1,ethnicity,4,0,61
08jan2017,259469,1,region,4,0,61
08jan2017,4122855,1,ethnicity,5,0,897
08jan2017,1572931,1,region,5,0,442
08jan2017,464560,1,region,6,0,84
08jan2017,1186534,1,region,7,0,383
08jan2017,1243418,1,region,8,0,272
08jan2017,1845907,1,region,9,0,704
08jan2017,827980,1,region,10,0,178
08jan2017,47733,1,region,11,0,5
08jan2017,17930,1,region,12,0,5
08jan2017,1234342,1,age,20,0,64
08jan2017,1458734,1,age,30,0,437
08jan2017,1562683,1,age,40,0,588
08jan2017,1578893,1,age,50,0,639
08jan2017,1521549,1,age,60,0,624
08jan2017,1165850,1,age,70,0,342
08jan2017,833484,1,age,80,0,193
08jan2017,426447,1,age,90,0,66
08jan2017,90803,1,age,100,0,8
15jan2017,4820468,2,ethnicity,0,0,1684
15jan2017,426724,2,ethnicity,1,0,124
15jan2017,4927132,2,gender,1,0,1466
15jan2017,9874887,2,overall,1,0,3018
15jan2017,343365,2,region,1,0,86
15jan2017,262014,2,ethnicity,2,0,194
15jan2017,4947755,2,gender,2,0,1552
15jan2017,1690629,2,region,2,0,637
15jan2017,148153,2,ethnicity,3,0,36
15jan2017,372093,2,region,3,0,121
15jan2017,94392,2,ethnicity,4,0,60
15jan2017,259389,2,region,4,0,59
15jan2017,4123136,2,ethnicity,5,0,920
15jan2017,1572363,2,region,5,0,445
15jan2017,464596,2,region,6,0,104
15jan2017,1188052,2,region,7,0,355
15jan2017,1243739,2,region,8,0,289
15jan2017,1847097,2,region,9,0,739
15jan2017,827932,2,region,10,0,172
15jan2017,47720,2,region,11,0,6
15jan2017,17912,2,region,12,0,5
15jan2017,1235055,2,age,20,0,38
15jan2017,1460073,2,age,30,0,380
15jan2017,1563679,2,age,40,0,602
15jan2017,1579410,2,age,50,0,686
15jan2017,1521819,2,age,60,0,643
15jan2017,1165840,2,age,70,0,369
15jan2017,833156,2,age,80,0,204
15jan2017,425611,2,age,90,0,87
15jan2017,90244,2,age,100,0,9
22jan2017,4819973,3,ethnicity,0,0,1522
22jan2017,427024,3,ethnicity,1,0,112
22jan2017,4927041,3,gender,1,0,1344
22jan2017,9874708,3,overall,1,0,2736
22jan2017,343325,3,region,1,0,86
22jan2017,262122,3,ethnicity,2,0,177
22jan2017,4947667,3,gender,2,0,1392
22jan2017,1690778,3,region,2,0,538
22jan2017,148289,3,ethnicity,3,0,27
22jan2017,372142,3,region,3,0,130
22jan2017,94465,3,ethnicity,4,0,57
22jan2017,259250,3,region,4,0,77
22jan2017,4122835,3,ethnicity,5,0,841
22jan2017,1572302,3,region,5,0,377
22jan2017,464595,3,region,6,0,84
22jan2017,1186348,3,region,7,0,338
22jan2017,1242998,3,region,8,0,276
22jan2017,1849372,3,region,9,0,636
22jan2017,827979,3,region,10,0,186
22jan2017,47709,3,region,11,0,5
22jan2017,17910,3,region,12,0,6
22jan2017,1235404,3,age,20,0,65
22jan2017,1460758,3,age,30,0,417
22jan2017,1564322,3,age,40,0,546
22jan2017,1579782,3,age,50,0,591
22jan2017,1521931,3,age,60,0,525
22jan2017,1165577,3,age,70,0,315
22jan2017,832655,3,age,80,0,177
22jan2017,424696,3,age,90,0,87
22jan2017,89583,3,age,100,0,13
29jan2017,4821519,4,ethnicity,0,0,1655
29jan2017,427331,4,ethnicity,1,0,117
29jan2017,4928319,4,gender,1,0,1426
29jan2017,9877729,4,overall,1,0,2966
29jan2017,343346,4,region,1,0,92
29jan2017,262263,4,ethnicity,2,0,185
29jan2017,4949410,4,gender,2,0,1540
29jan2017,1691038,4,region,2,0,594
29jan2017,148390,4,ethnicity,3,0,30
29jan2017,372202,4,region,3,0,137
29jan2017,94589,4,ethnicity,4,0,46
29jan2017,259187,4,region,4,0,68
29jan2017,4123637,4,ethnicity,5,0,933
29jan2017,1572464,4,region,5,0,432
29jan2017,464660,4,region,6,0,90
29jan2017,1186517,4,region,7,0,342
29jan2017,1242913,4,region,8,0,297
29jan2017,1851670,4,region,9,0,705
29jan2017,828120,4,region,10,0,204
29jan2017,47709,4,region,11,0,0
29jan2017,17903,4,region,12,0,5
29jan2017,1235961,4,age,20,0,59
29jan2017,1462146,4,age,30,0,444
29jan2017,1565699,4,age,40,0,549
29jan2017,1580552,4,age,50,0,640
29jan2017,1522295,4,age,60,0,632
29jan2017,1165691,4,age,70,0,343
29jan2017,832405,4,age,80,0,199
29jan2017,423872,4,age,90,0,83
29jan2017,89108,4,age,100,0,17
05feb2017,4823500,5,ethnicity,0,0,1584
05feb2017,427576,5,ethnicity,1,0,111
05feb2017,4929358,5,gender,1,0,1410
05feb2017,9879806,5,overall,1,0,2936
05feb2017,343288,5,region,1,0,75
05feb2017,262431,5,ethnicity,2,0,180
05feb2017,4950448,5,gender,2,0,1526
05feb2017,1691303,5,region,2,0,633
05feb2017,148429,5,ethnicity,3,0,31
05feb2017,372356,5,region,3,0,91
05feb2017,94681,5,ethnicity,4,0,60
05feb2017,259010,5,region,4,0,62
05feb2017,4123189,5,ethnicity,5,0,970
05feb2017,1571563,5,region,5,0,420
05feb2017,464702,5,region,6,0,88
05feb2017,1186977,5,region,7,0,360
05feb2017,1243228,5,region,8,0,294
05feb2017,1853570,5,region,9,0,672
05feb2017,828200,5,region,10,0,231
05feb2017,47701,5,region,11,0,5
05feb2017,17908,5,region,12,0,7
05feb2017,1236442,5,age,20,0,61
05feb2017,1463499,5,age,30,0,426
05feb2017,1566937,5,age,40,0,561
05feb2017,1581070,5,age,50,0,611
05feb2017,1522527,5,age,60,0,626
05feb2017,1165677,5,age,70,0,353
05feb2017,832037,5,age,80,0,198
05feb2017,422998,5,age,90,0,84
05feb2017,88619,5,age,100,0,16
12feb2017,4824669,6,ethnicity,0,0,1517
12feb2017,427640,6,ethnicity,1,0,121
12feb2017,4929882,6,gender,1,0,1352
12feb2017,9881152,6,overall,1,0,2779
12feb2017,343224,6,region,1,0,74
12feb2017,262563,6,ethnicity,2,0,181
12feb2017,4951270,6,gender,2,0,1427
12feb2017,1691425,6,region,2,0,547
12feb2017,148221,6,ethnicity,3,0,27
12feb2017,372371,6,region,3,0,122
12feb2017,94741,6,ethnicity,4,0,36
12feb2017,258001,6,region,4,0,65
12feb2017,4123318,6,ethnicity,5,0,897
12feb2017,1571844,6,region,5,0,393
12feb2017,464634,6,region,6,0,82
12feb2017,1187277,6,region,7,0,339
12feb2017,1243165,6,region,8,0,246
12feb2017,1855044,6,region,9,0,715
