weekDate,numEligible,time,stratifier,category,lockdown,numOutcome
01jan2017,3779955,0,ethnicity,0,0,1144
01jan2017,293049,0,ethnicity,1,0,50
01jan2017,3618289,0,gender,1,0,851
01jan2017,7174966,0,overall,1,0,1963
01jan2017,248280,0,region,1,0,78
01jan2017,180227,0,ethnicity,2,0,37
01jan2017,3556677,0,gender,2,0,1112
01jan2017,1225731,0,region,2,0,391
01jan2017,86473,0,ethnicity,3,0,5
01jan2017,259709,0,region,3,0,105
01jan2017,56005,0,ethnicity,4,0,5
01jan2017,172559,0,region,4,0,57
01jan2017,2779257,0,ethnicity,5,0,722
01jan2017,1157537,0,region,5,0,303
01jan2017,354740,0,region,6,0,93
01jan2017,878048,0,region,7,0,293
01jan2017,910667,0,region,8,0,192
01jan2017,1309139,0,region,9,0,275
01jan2017,613558,0,region,10,0,165
01jan2017,31721,0,region,11,0,6
01jan2017,13277,0,region,12,0,5
01jan2017,1559933,0,age,40,0,17
01jan2017,1577507,0,age,50,0,53
01jan2017,1520720,0,age,60,0,144
01jan2017,1165390,0,age,70,0,301
01jan2017,833570,0,age,80,0,522
01jan2017,426769,0,age,90,0,699
01jan2017,91077,0,age,100,0,227
08jan2017,3782648,1,ethnicity,0,0,1322
08jan2017,293364,1,ethnicity,1,0,41
08jan2017,3620625,1,gender,1,0,937
08jan2017,7179709,1,overall,1,0,2196
08jan2017,248242,1,region,1,0,94
08jan2017,180465,1,ethnicity,2,0,32
08jan2017,3559084,1,gender,2,0,1259
08jan2017,1226016,1,region,2,0,472
08jan2017,86634,1,ethnicity,3,0,5
08jan2017,259776,1,region,3,0,109
08jan2017,56081,1,ethnicity,4,0,9
08jan2017,172587,1,region,4,0,80
08jan2017,2780517,1,ethnicity,5,0,787
08jan2017,1158136,1,region,5,0,331
08jan2017,354806,1,region,6,0,96
08jan2017,878914,1,region,7,0,343
08jan2017,911373,1,region,8,0,222
08jan2017,1310832,1,region,9,0,267
08jan2017,614022,1,region,10,0,169
08jan2017,31729,1,region,11,0,5
08jan2017,13276,1,region,12,0,10
